-1;-0,993634439;-1
-0,365;1,000341459;1
-0,364;0,995577323;1
-0,363;0,991308818;1
-0,362;0,987944122;1
-0,361;0,985798103;1
-0,36;0,985063036;1
-0,359;0,985791599;1
-0,358;0,987893617;1
-0,357;0,991146696;1
-0,356;0,995219537;1
-0,355;0,999705495;1
-0,354;1,004163015;1
-0,353;1,008158932;1
-0,352;1,011310408;1
-0,351;1,013321462;1
-0,35;1,014010615;1
-0,349;1,013327095;1
-0,348;1,011354152;1
-0,347;1,008299348;1
-0,346;1,004472891;1
-0,345;1,000256281;1
-0,344;0,996064411;1
-0,343;0,99230487;1
-0,342;0,989338448;1
-0,341;0,987444629;1
-0,34;0,986795387;1
-0,339;0,987439709;1
-0,338;0,989300241;1
-0,337;0,992182233;1
-0,336;0,995793775;1
-0,335;0,999775256;1
-0,334;1,003735048;1
-0,333;1,007287927;1
-0,332;1,010092437;1
-0,331;1,011883606;1
-0,33;1,01249788;1
-0,329;1,011887935;1
-0,328;1,010126048;1
-0,327;1,007395815;1
-0,326;1,00397313;1
-0,325;1,000198413;1
-0,324;0,996442838;1
-0,323;0,993071931;1
-0,322;0,990410082;1
-0,321;0,988709414;1
-0,32;0,988125988;1
-0,319;0,988705582;1
-0,318;0,990380325;1
-0,317;0,992976418;1
-0,316;0,996232068;1
-0,315;0,999823807;1
-0,314;1,003398551;1
-0,313;1,006608232;1
-0,312;1,009143612;1
-0,311;1,010764006;1
-0,31;1,011320056;1
-0,309;1,010767417;1
-0,308;1,009170101;1
-0,307;1,006693255;1
-0,306;1,003586171;1
-0,305;1,000157263;1
-0,304;0,996743522;1
-0,303;0,993677462;1
-0,302;0,991254795;1
-0,301;0,989705979;1
-0,3;0,989174349;1
-0,299;0,989702928;1
-0,298;0,991231102;1
-0,297;0,993601411;1
-0,296;0,996575703;1
-0,295;0,999859002;1
-0,294;1,003128706;1
-0,293;1,006066224;1
-0,292;1,008387966;1
-0,291;1,009872664;1
-0,29;1,01038241;1
-0,289;1,009875405;1
-0,288;1,008409249;1
-0,287;1,006134537;1
-0,286;1,003279449;1
-0,285;1,00012691;1
-0,284;0,996986607;1
-0,283;0,994164615;1
-0,282;0,991933612;1
-0,281;0,990506582;1
-0,28;0,990016524;1
-0,279;0,990504111;1
-0,278;0,991914424;1
-0,277;0,994103027;1
-0,276;0,996850705;1
-0,275;0,999885379;1
-0,274;1,002909004;1
-0,273;1,005626794;1
-0,272;1,007775925;1
-0,271;1,009150906;1
-0,27;1,009623188;1
-0,269;1,009153141;1
-0,268;1,00779328;1
-0,267;1,005682498;1
-0,266;1,00303192;1
-0,265;1,000103829;1
-0,264;0,997185746;1
-0,263;0,994562239;1
-0,262;0,992487208;1
-0,261;0,99115935;1
-0,26;0,990703165;1
-0,259;0,991157323;1
-0,258;0,992471468;1
-0,257;0,994511718;1
-0,256;0,997074267;1
-0,255;0,999905707;1
-0,254;1,002728059;1
-0,253;1,005266026;1
-0,252;1,007273811;1
-0,251;1,008558897;1
-0,25;1,009000467;1
-0,249;1,008560739;1
-0,248;1,00728812;1
-0,247;1,005311954;1
-0,246;1,002829404;1
-0,245;1,000085817;1
-0,244;0,9973505;1
-0,243;0,994890321;1
-0,242;0,992943699;1
-0,241;0,991697525;1
-0,24;0,991269252;1
-0,239;0,991695847;1
-0,238;0,992930664;1
-0,237;0,994848486;1
-0,236;0,997258186;1
-0,235;0,999921758;1
-0,234;1,002577789;1
-0,233;1,004967095;1
-0,232;1,006857982;1
-0,231;1,00806869;1
-0,23;1,008484842;1
-0,229;1,008070222;1
-0,228;1,006869874;1
-0,227;1,005005264;1
-0,226;1,002662012;1
-0,225;1,000071438;1
-0,224;0,997487747;1
-0,223;0,995163115;1
-0,222;0,993323096;1
-0,221;0,992144759;1
-0,22;0,991739672;1
-0,219;0,99214336;1
-0,218;0,993312232;1
-0,217;0,995128247;1
-0,216;0,997410809;1
-0,215;0,999934705;1
-0,214;1,00245231;1
-0,213;1,004717854;1
-0,212;1,006511395;1
-0,211;1,00766015;1
-0,21;1,008055124;1
-0,209;1,007661429;1
-0,208;1,006521327;1
-0,207;1,004749734;1
-0,206;1,002522657;1
-0,205;1,000059722;1
-0,204;0,997602542;1
-0,203;0,995391029;1
-0,202;0,993639991;1
-0,201;0,992518288;1
-0,2;0,992132562;1
-0,199;0,992517118;1
-0,198;0,993630905;1
-0,197;0,995361864;1
-0,196;0,997538189;1
-0,195;0,999945356;1
-0,194;1,002347259;1
-0,193;1,004509343;1
-0,192;1,006221495;1
-0,191;1,007318448;1
-0,19;1,007695713;1
-0,189;1,007319519;1
-0,188;1,006229809;1
-0,187;1,004536027;1
-0,186;1,002406139;1
-0,185;1,000049995;1
-0,184;0,997698669;1
-0,183;0,995581809;1
-0,182;0,993905233;1
-0,181;0,992830924;1
-0,18;0,992461401;1
-0,179;0,992829945;1
-0,178;0,993897628;1
-0,177;0,9955574;1
-0,176;0,997644809;1
-0,175;0,999954279;1
-0,174;1,002259344;1
-0,173;1,004334838;1
-0,172;1,005978875;1
-0,171;1,007032475;1
-0,17;1,007394918;1
-0,169;1,00703337;1
-0,168;1,005985827;1
-0,167;1,004357151;1
-0,166;1,002308578;1
-0,165;1,000041775;1
-0,164;0,997778997;1
-0,163;0,995741309;1
-0,162;0,994127009;1
-0,161;0,993092334;1
-0,16;0,992736359;1
-0,159;0,993091516;1
-0,158;0,994120661;1
-0,157;0,995720936;1
-0,156;0,997734042;1
-0,155;0,999961885;1
-0,154;1,002186056;1
-0,153;1,00418923;1
-0,152;1,005776389;1
-0,151;1,006793794;1
-0,15;1,007143866;1
-0,149;1,006794539;1
-0,148;1,005782175;1
-0,147;1,004207801;1
-0,146;1,002227033;1
-0,145;1,000034707;1
-0,144;0,997845724;1
-0,143;0,995874;1
-0,142;0,994311569;1
-0,141;0,993309895;1
-0,14;0,992965197;1
-0,139;0,993309217;1
-0,138;0,994306307;1
-0,137;0,995857111;1
-0,136;0,997808459;1
-0,135;0,999968481;1
-0,134;1,002125467;1
-0,133;1,004068602;1
-0,132;1,00560856;1
-0,131;1,006595942;1
-0,13;1,006935757;1
-0,129;1,006596557;1
-0,128;1,005613331;1
-0,127;1,004083914;1
-0,126;1,002159254;1
-0,125;1,000028525;1
-0,124;0,997900544;1
-0,123;0,995983316;1
-0,122;0,994463715;1
-0,121;0,993489275;1
-0,12;0,993153879;1
-0,119;0,99348872;1
-0,118;0,994459406;1
-0,117;0,995969487;1
-0,116;0,997870031;1
-0,115;0,999974299;1
-0,114;1,002076092;1
-0,113;1,003969938;1
-0,112;1,005471177;1
-0,111;1,006433947;1
-0,11;1,006765359;1
-0,109;1,006434446;1
-0,108;1,005475048;1
-0,107;1,003982365;1
-0,106;1,00210351;1
-0,105;1,000023025;1
-0,104;0,997944758;1
-0,103;0,996071903;1
-0,102;0,994587142;1
-0,101;0,993634836;1
-0,1;0,993306994;1
-0,099;0,993634391;1
-0,098;0,994583686;1
-0,097;0,996060809;1
-0,096;0,997920278;1
-0,095;0,999979521;1
-0,094;1,002036791;1
-0,093;1,003890924;1
-0,092;1,005361;1
-0,091;1,006303988;1
-0,09;1,006628654;1
-0,089;1,006304382;1
-0,088;1,005364062;1
-0,087;1,003900749;1
-0,086;1,002058469;1
-0,085;1,000018046;1
-0,084;0,997979361;1
-0,083;0,996141783;1
-0,082;0,99468468;1
-0,081;0,993749917;1
-0,08;0,993428053;1
-0,079;0,993749571;1
-0,078;0,994681998;1
-0,077;0,996133175;1
-0,076;0,997960366;1
-0,075;0,99998429;1
-0,074;1,002006701;1
-0,073;1,003829799;1
-0,072;1,005275571;1
-0,071;1,00620316;1
-0,07;1,006522583;1
-0,069;1,006203458;1
-0,068;1,005277889;1
-0,067;1,003837237;1
-0,066;1,002023113;1
-0,065;1,000013456;1
-0,064;0,998005096;1
-0,063;0,996194478;1
-0,062;0,994758456;1
-0,061;0,993837031;1
-0,06;0,993519701;1
-0,059;0,993836778;1
-0,058;0,994756491;1
-0,057;0,996188171;1
-0,056;0,997991181;1
-0,055;0,999988727;1
-0,054;1,001985188;1
-0,053;1,00378526;1
-0,052;1,005213062;1
-0,051;1,006129304;1
-0,05;1,006444877;1
-0,049;1,006129512;1
-0,048;1,005214684;1
-0,047;1,003790468;1
-0,046;1,001996678;1
-0,045;1,000009147;1
-0,044;0,998022497;1
-0,043;0,99623109;1
-0,042;0,994810021;1
-0,041;0,99389801;1
-0,04;0,993583866;1
-0,039;0,993897844;1
-0,038;0,994808733;1
-0,037;0,996226955;1
-0,036;0,998013373;1
-0,035;0,999992933;1
-0,034;1,001971811;1
-0,033;1,003756388;1
-0,032;1,005172179;1
-0,031;1,006080891;1
-0,03;1,006393927;1
-0,029;1,006081015;1
-0,028;1,005173139;1
-0,027;1,003759471;1
-0,026;1,001978615;1
-0,025;1,000005023;1
-0,024;0,998031916;1
-0,023;0,996252368;1
-0,022;0,994840428;1
-0,021;0,9939341;1
-0,02;0,993621858;1
-0,019;0,993934017;1
-0,018;0,99483979;1
-0,017;0,996250321;1
-0,016;0,998027398;1
-0,015;0,999996996;1
-0,014;1,001966304;1
-0,013;1,003742599;1
-0,012;1,005152096;1
-0,011;1,006056944;1
-0,01;1,006368703;1
-0,009;1,006056985;1
-0,008;1,005152414;1
-0,007;1,00374362;1
-0,006;1,001968557;1
-0,005;1,000001;1
-0,004;0,998033539;1
-0,003;0,996258736;1
-0,002;0,994850286;1
-0,001;0,993946023;1
8,81E-16;0,993634439;1
0,001;0,993946023;1
0,002;0,994850286;1
0,003;0,996258736;1
0,004;0,998033539;1
0,005;1,000001;1
0,006;1,001968557;1
0,007;1,00374362;1
0,008;1,005152414;1
0,009;1,006056985;1
0,01;1,006368703;1
0,011;1,006056944;1
0,012;1,005152096;1
0,013;1,003742599;1
0,014;1,001966304;1
0,015;0,999996996;1
0,016;0,998027398;1
0,017;0,996250321;1
0,018;0,99483979;1
0,019;0,993934017;1
0,02;0,993621858;1
0,021;0,9939341;1
0,022;0,994840428;1
0,023;0,996252368;1
0,024;0,998031916;1
0,025;1,000005023;1
0,026;1,001978615;1
0,027;1,003759471;1
0,028;1,005173139;1
0,029;1,006081015;1
0,03;1,006393927;1
0,031;1,006080891;1
0,032;1,005172179;1
0,033;1,003756388;1
0,034;1,001971811;1
0,035;0,999992933;1
0,036;0,998013373;1
0,037;0,996226955;1
0,038;0,994808733;1
0,039;0,993897844;1
0,04;0,993583866;1
0,041;0,99389801;1
0,042;0,994810021;1
0,043;0,99623109;1
0,044;0,998022497;1
0,045;1,000009147;1
0,046;1,001996678;1
0,047;1,003790468;1
0,048;1,005214684;1
0,049;1,006129512;1
0,05;1,006444877;1
0,051;1,006129304;1
0,052;1,005213062;1
0,053;1,00378526;1
0,054;1,001985188;1
0,055;0,999988727;1
0,056;0,997991181;1
0,057;0,996188171;1
0,058;0,994756491;1
0,059;0,993836778;1
0,06;0,993519701;1
0,061;0,993837031;1
0,062;0,994758456;1
0,063;0,996194478;1
0,064;0,998005096;1
0,065;1,000013456;1
0,066;1,002023113;1
0,067;1,003837237;1
0,068;1,005277889;1
0,069;1,006203458;1
0,07;1,006522583;1
0,071;1,00620316;1
0,072;1,005275571;1
0,073;1,003829799;1
0,074;1,002006701;1
0,075;0,99998429;1
0,076;0,997960366;1
0,077;0,996133175;1
0,078;0,994681998;1
0,079;0,993749571;1
0,08;0,993428053;1
0,081;0,993749917;1
0,082;0,99468468;1
0,083;0,996141783;1
0,084;0,997979361;1
0,085;1,000018046;1
0,086;1,002058469;1
0,087;1,003900749;1
0,088;1,005364062;1
0,089;1,006304382;1
0,09;1,006628654;1
0,091;1,006303988;1
0,092;1,005361;1
0,093;1,003890924;1
0,094;1,002036791;1
0,095;0,999979521;1
0,096;0,997920278;1
0,097;0,996060809;1
0,098;0,994583686;1
0,099;0,993634391;1
0,1;0,993306994;1
0,101;0,993634836;1
0,102;0,994587142;1
0,103;0,996071903;1
0,104;0,997944758;1
0,105;1,000023025;1
0,106;1,00210351;1
0,107;1,003982365;1
0,108;1,005475048;1
0,109;1,006434446;1
0,11;1,006765359;1
0,111;1,006433947;1
0,112;1,005471177;1
0,113;1,003969938;1
0,114;1,002076092;1
0,115;0,999974299;1
0,116;0,997870031;1
0,117;0,995969487;1
0,118;0,994459406;1
0,119;0,99348872;1
0,12;0,993153879;1
0,121;0,993489275;1
0,122;0,994463715;1
0,123;0,995983316;1
0,124;0,997900544;1
0,125;1,000028525;1
0,126;1,002159254;1
0,127;1,004083914;1
0,128;1,005613331;1
0,129;1,006596557;1
0,13;1,006935757;1
0,131;1,006595942;1
0,132;1,00560856;1
0,133;1,004068602;1
0,134;1,002125467;1
0,135;0,999968481;1
0,136;0,997808459;1
0,137;0,995857111;1
0,138;0,994306307;1
0,139;0,993309217;1
0,14;0,992965197;1
0,141;0,993309895;1
0,142;0,994311569;1
0,143;0,995874;1
0,144;0,997845724;1
0,145;1,000034707;1
0,146;1,002227033;1
0,147;1,004207801;1
0,148;1,005782175;1
0,149;1,006794539;1
0,15;1,007143866;1
0,151;1,006793794;1
0,152;1,005776389;1
0,153;1,00418923;1
0,154;1,002186056;1
0,155;0,999961885;1
0,156;0,997734042;1
0,157;0,995720936;1
0,158;0,994120661;1
0,159;0,993091516;1
0,16;0,992736359;1
0,161;0,993092334;1
0,162;0,994127009;1
0,163;0,995741309;1
0,164;0,997778997;1
0,165;1,000041775;1
0,166;1,002308578;1
0,167;1,004357151;1
0,168;1,005985827;1
0,169;1,00703337;1
0,17;1,007394918;1
0,171;1,007032475;1
0,172;1,005978875;1
0,173;1,004334838;1
0,174;1,002259344;1
0,175;0,999954279;1
0,176;0,997644809;1
0,177;0,9955574;1
0,178;0,993897628;1
0,179;0,992829945;1
0,18;0,992461401;1
0,181;0,992830924;1
0,182;0,993905233;1
0,183;0,995581809;1
0,184;0,997698669;1
0,185;1,000049995;1
0,186;1,002406139;1
0,187;1,004536027;1
0,188;1,006229809;1
0,189;1,007319519;1
0,19;1,007695713;1
0,191;1,007318448;1
0,192;1,006221495;1
0,193;1,004509343;1
0,194;1,002347259;1
0,195;0,999945356;1
0,196;0,997538189;1
0,197;0,995361864;1
0,198;0,993630905;1
0,199;0,992517118;1
0,2;0,992132562;1
0,201;0,992518288;1
0,202;0,993639991;1
0,203;0,995391029;1
0,204;0,997602542;1
0,205;1,000059722;1
0,206;1,002522657;1
0,207;1,004749734;1
0,208;1,006521327;1
0,209;1,007661429;1
0,21;1,008055124;1
0,211;1,00766015;1
0,212;1,006511395;1
0,213;1,004717854;1
0,214;1,00245231;1
0,215;0,999934705;1
0,216;0,997410809;1
0,217;0,995128247;1
0,218;0,993312232;1
0,219;0,99214336;1
0,22;0,991739672;1
0,221;0,992144759;1
0,222;0,993323096;1
0,223;0,995163115;1
0,224;0,997487747;1
0,225;1,000071438;1
0,226;1,002662012;1
0,227;1,005005264;1
0,228;1,006869874;1
0,229;1,008070222;1
0,23;1,008484842;1
0,231;1,00806869;1
0,232;1,006857982;1
0,233;1,004967095;1
0,234;1,002577789;1
0,235;0,999921758;1
0,236;0,997258186;1
0,237;0,994848486;1
0,238;0,992930664;1
0,239;0,991695847;1
0,24;0,991269252;1
0,241;0,991697525;1
0,242;0,992943699;1
0,243;0,994890321;1
0,244;0,9973505;1
0,245;1,000085817;1
0,246;1,002829404;1
0,247;1,005311954;1
0,248;1,00728812;1
0,249;1,008560739;1
0,25;1,009000467;1
0,251;1,008558897;1
0,252;1,007273811;1
0,253;1,005266026;1
0,254;1,002728059;1
0,255;0,999905707;1
0,256;0,997074267;1
0,257;0,994511718;1
0,258;0,992471468;1
0,259;0,991157323;1
0,26;0,990703165;1
0,261;0,99115935;1
0,262;0,992487208;1
0,263;0,994562239;1
0,264;0,997185746;1
0,265;1,000103829;1
0,266;1,00303192;1
0,267;1,005682498;1
0,268;1,00779328;1
0,269;1,009153141;1
0,27;1,009623188;1
0,271;1,009150906;1
0,272;1,007775925;1
0,273;1,005626794;1
0,274;1,002909004;1
0,275;0,999885379;1
0,276;0,996850705;1
0,277;0,994103027;1
0,278;0,991914424;1
0,279;0,990504111;1
0,28;0,990016524;1
0,281;0,990506582;1
0,282;0,991933612;1
0,283;0,994164615;1
0,284;0,996986607;1
0,285;1,00012691;1
0,286;1,003279449;1
0,287;1,006134537;1
0,288;1,008409249;1
0,289;1,009875405;1
0,29;1,01038241;1
0,291;1,009872664;1
0,292;1,008387966;1
0,293;1,006066224;1
0,294;1,003128706;1
0,295;0,999859002;1
0,296;0,996575703;1
0,297;0,993601411;1
0,298;0,991231102;1
0,299;0,989702928;1
0,3;0,989174349;1
0,301;0,989705979;1
0,302;0,991254795;1
0,303;0,993677462;1
0,304;0,996743522;1
0,305;1,000157263;1
0,306;1,003586171;1
0,307;1,006693255;1
0,308;1,009170101;1
0,309;1,010767417;1
0,31;1,011320056;1
0,311;1,010764006;1
0,312;1,009143612;1
0,313;1,006608232;1
0,314;1,003398551;1
0,315;0,999823807;1
0,316;0,996232068;1
0,317;0,992976418;1
0,318;0,990380325;1
0,319;0,988705582;1
0,32;0,988125988;1
0,321;0,988709414;1
0,322;0,990410082;1
0,323;0,993071931;1
0,324;0,996442838;1
0,325;1,000198413;1
0,326;1,00397313;1
0,327;1,007395815;1
0,328;1,010126048;1
0,329;1,011887935;1
0,33;1,01249788;1
0,331;1,011883606;1
0,332;1,010092437;1
